age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
27,4,6442,15,1,0,7,4,4,1,0,0,53,39,1
11,4,20828,15,1,2,12,5,4,0,0,0,34,39,0
25,4,10672,9,4,2,4,0,4,1,0,0,34,39,1
57,4,21576,15,1,0,1,1,4,0,0,0,84,39,0
21,6,7824,11,15,2,3,0,4,1,0,0,45,39,0
27,6,9162,12,5,2,10,0,4,1,0,0,34,39,0
27,4,772,1,13,0,7,4,3,0,0,0,40,33,0
9,4,708,11,15,4,7,1,4,1,0,0,34,39,0
19,4,8570,11,15,2,8,0,2,1,0,0,34,39,0
24,4,132,7,3,2,4,5,4,0,0,0,45,39,1
22,2,9640,2,14,2,13,0,4,1,0,0,45,39,0
40,4,7891,3,8,6,9,1,2,0,0,0,23,39,0
12,4,182,8,2,5,3,1,4,1,0,0,34,39,0
14,5,18078,9,4,4,5,1,4,0,0,0,39,39,0
17,0,7784,11,15,4,0,4,2,0,0,0,34,39,0
27,4,9858,15,1,2,14,0,4,1,0,0,34,39,0
12,4,2736,10,7,4,10,3,4,1,0,0,34,39,0
13,4,11763,15,1,4,6,4,4,0,0,0,34,39,0
10,4,4996,11,15,4,14,1,4,1,0,0,34,39,0
10,4,9088,15,1,2,12,0,4,1,0,0,45,39,0
15,4,20743,11,15,4,6,1,4,0,0,0,39,39,0
41,4,19115,0,12,2,8,5,4,0,0,0,74,39,0
18,2,11463,15,1,2,11,0,4,1,0,0,34,39,0
4,4,12943,11,15,4,6,3,4,1,0,0,29,39,0
11,4,7190,15,1,4,3,4,4,1,0,0,34,39,0
29,6,12234,15,1,0,4,1,4,1,0,0,45,39,0
19,6,13472,11,15,5,8,4,4,0,0,0,34,39,0
55,4,9416,1,13,6,1,4,4,0,0,0,34,39,0
18,4,11204,11,15,2,7,5,2,0,0,0,34,39,0
16,1,15516,8,2,0,3,4,2,0,0,0,34,39,1
52,4,2863,1,13,4,7,1,4,0,0,0,34,39,0
18,4,19324,11,15,2,7,0,4,1,0,0,34,39,0
14,4,15640,11,15,5,1,4,4,0,0,0,12,0,0
17,4,3758,11,15,2,13,5,4,0,0,0,25,39,0
13,4,4072,1,13,2,8,0,4,1,0,0,34,26,0
11,4,1175,9,4,4,14,1,4,1,0,0,50,39,0
37,4,10067,9,4,2,12,0,4,1,0,0,28,39,1
30,4,13140,15,1,2,10,0,4,1,0,0,45,39,1
7,4,20667,11,15,4,6,4,2,0,0,0,34,39,0
35,6,16011,9,4,2,10,0,4,1,0,0,56,39,1
3,4,13605,11,15,4,6,3,0,1,0,0,42,39,0
28,4,18330,5,10,5,8,4,4,0,0,0,34,26,0
12,6,888,11,15,5,3,1,4,1,0,0,28,39,0
30,4,20902,12,5,0,4,4,4,1,0,0,36,39,0
7,4,16760,11,15,4,3,3,4,1,0,0,34,39,0
34,4,21309,11,15,2,10,0,4,1,0,0,34,39,0
0,4,12061,1,13,4,12,3,4,1,0,0,3,39,0
10,4,4507,10,7,4,10,1,4,0,0,0,66,39,0
12,4,16635,9,4,2,4,5,4,1,0,0,34,39,1
1,0,5147,2,14,4,0,3,4,1,0,0,17,39,0
19,6,14258,7,3,0,12,4,4,0,0,0,28,39,0
41,2,14089,9,4,4,10,1,4,0,0,0,34,39,0
9,6,20864,15,1,2,3,0,4,1,0,0,39,39,0
48,0,8417,15,1,2,0,0,4,1,0,0,23,39,1
40,4,20084,11,15,2,12,0,4,1,0,0,34,39,1
42,4,8862,11,15,2,3,0,4,1,0,0,34,39,0
10,4,6814,11,15,2,7,0,4,1,0,0,34,39,0
14,6,16271,9,4,4,13,1,4,1,0,0,34,39,0
4,4,8635,15,1,4,12,3,4,0,0,0,16,39,0
12,4,16355,15,1,4,1,1,4,1,0,0,56,39,0
1,4,4398,1,13,4,8,3,4,1,0,0,34,39,0
40,5,321,9,4,0,10,1,4,1,0,0,75,39,0
25,0,2943,11,15,2,0,0,4,1,0,0,34,39,0
38,0,418,11,15,2,0,5,1,0,0,0,34,39,0
43,4,17703,5,10,4,14,1,4,1,0,0,42,39,1
6,4,1524,9,4,4,1,3,4,0,0,0,34,39,0
10,4,13290,11,15,4,12,3,4,1,0,0,34,39,0
6,0,21606,15,1,4,0,4,0,0,0,0,17,39,0
32,4,2882,9,4,4,10,1,4,0,0,0,39,39,0
15,4,11883,9,4,4,13,1,4,1,0,0,34,39,0
2,4,10388,15,1,4,1,3,4,1,0,0,20,39,0
43,4,19090,5,10,0,8,1,4,0,0,0,34,39,0
25,2,6167,6,11,2,8,0,4,1,0,0,34,39,0
18,6,8272,7,3,4,5,1,4,1,0,0,34,39,0
31,4,18580,11,15,4,1,4,2,0,0,0,30,39,0
34,4,18009,12,5,2,3,0,4,1,0,0,34,39,1
12,4,6917,11,15,4,3,1,0,1,0,0,34,39,0
19,2,16212,11,15,5,4,1,2,1,0,0,34,39,0
0,4,5535,0,12,4,8,3,4,0,0,0,13,39,0
7,4,12324,11,15,4,3,1,4,1,0,0,34,39,0
7,4,12455,11,15,2,6,0,4,1,0,0,45,39,0
10,4,819,9,4,4,8,3,4,0,0,0,12,39,0
22,4,9636,11,15,4,6,3,4,1,0,0,56,39,0
13,4,17137,11,15,2,14,0,2,1,0,0,39,39,0
33,6,1182,11,15,2,4,0,4,1,0,0,25,39,0
35,5,19065,9,4,2,12,0,4,1,0,0,50,39,0
6,4,7837,9,4,4,12,3,4,0,0,0,12,39,0
28,4,18641,1,13,6,8,1,2,0,0,0,12,39,0
48,4,773,6,11,6,9,4,2,0,0,0,16,39,0
12,4,16403,8,2,2,14,0,4,1,0,0,50,39,0
30,4,12006,6,11,3,6,4,4,1,0,0,34,8,0
13,4,2048,11,15,4,5,3,2,1,0,0,56,39,0
17,4,4174,11,15,2,12,0,4,1,0,0,39,39,1
21,6,13311,11,15,2,12,0,4,1,0,0,60,39,0
16,4,9427,15,1,2,4,0,4,1,0,0,34,39,1
32,4,13343,9,4,2,12,0,4,1,0,0,18,39,1
30,6,5095,15,1,4,8,4,2,0,0,0,34,39,0
32,2,1760,0,12,5,8,4,2,0,0,0,34,39,0
13,4,295,9,4,2,1,5,2,0,0,0,34,39,1
41,6,16842,11,15,2,3,0,4,1,0,0,56,39,0
2,4,13072,11,15,4,8,3,4,0,0,0,5,39,0
4,4,11001,9,4,4,6,1,4,1,0,0,34,39,0
30,5,12359,4,9,2,14,0,4,1,0,0,45,5,0
35,6,14336,10,7,2,10,0,4,1,0,0,56,39,1
9,4,20337,11,15,0,3,1,4,1,0,0,50,39,0
43,4,8823,11,15,2,3,0,4,1,0,0,34,39,0
4,4,4741,15,1,4,6,3,4,1,0,0,34,39,0
14,4,19417,15,1,2,3,0,4,1,0,0,39,39,0
33,5,8368,10,7,5,10,1,4,1,0,0,34,39,1
14,2,17870,11,15,0,1,4,4,0,0,0,34,39,0
54,4,20466,11,15,2,3,0,4,1,0,0,6,39,0
41,0,4539,11,15,2,0,0,4,1,0,0,45,39,0
13,7,5516,9,4,2,13,0,4,1,0,0,34,39,1
3,4,2541,15,1,4,8,3,4,1,0,0,12,39,0
18,4,14457,10,7,2,10,0,1,1,0,0,34,36,1
21,7,3417,15,1,5,4,1,4,0,0,0,39,39,0
10,4,14289,11,15,4,7,3,4,0,0,0,25,39,0
12,7,20158,15,1,4,1,4,1,0,0,0,34,30,0
17,4,549,11,15,2,3,0,4,1,0,0,39,39,0
27,4,10538,5,10,2,3,0,4,1,0,0,28,39,0
26,4,6026,11,15,2,7,0,4,1,0,0,34,39,1
27,6,16047,2,14,2,6,0,2,1,0,0,34,39,1
18,4,13017,12,5,4,12,1,4,1,0,0,56,39,0
10,4,986,15,1,4,10,1,4,1,0,0,34,39,0
26,2,8271,12,5,4,10,1,4,1,0,0,31,39,0
3,4,20586,15,1,4,12,1,4,0,0,0,17,39,0
25,4,12283,11,15,2,3,0,2,1,0,0,34,39,1
31,1,869,15,1,0,4,1,4,1,0,0,34,39,0
0,0,20538,1,13,4,0,3,4,0,0,0,12,39,0
0,6,17123,1,13,4,5,3,4,1,0,0,1,39,0
16,4,6924,9,4,2,4,0,4,1,0,0,34,39,1
33,5,10544,11,15,2,12,0,4,1,0,0,45,39,1
0,4,219,2,14,4,8,3,4,1,0,0,7,39,0
15,4,11006,15,1,2,1,0,4,1,0,0,34,26,0
14,4,2145,11,15,4,3,1,4,1,0,0,39,39,0
41,6,9282,11,15,6,4,1,4,1,0,0,45,39,0
12,2,21144,11,15,4,11,3,4,1,0,0,42,39,0
20,4,4757,8,2,2,3,0,4,1,0,0,34,32,1
17,6,7809,11,15,2,3,0,4,1,0,0,34,39,1
6,2,18300,15,1,5,4,4,2,1,0,0,34,39,0
1,7,19615,1,13,4,1,3,4,0,0,0,44,39,0
17,4,2892,11,15,0,4,1,4,0,0,0,34,39,0
49,0,3854,5,10,4,0,1,4,1,0,0,33,39,0
28,2,20863,9,4,2,10,5,4,0,0,0,50,39,0
24,4,8347,12,5,4,4,1,4,1,0,0,28,6,0
9,4,5296,11,15,4,8,2,4,1,0,0,23,39,0
37,2,1085,15,1,2,5,0,4,1,0,0,34,39,0
7,4,3133,15,1,4,7,3,2,0,0,0,39,39,0
25,4,13062,15,1,2,10,0,4,1,0,0,45,39,0
3,4,15405,15,1,4,10,3,4,1,0,0,12,39,0
6,7,16054,9,4,4,13,1,4,0,0,0,12,39,0
8,0,9144,7,3,4,0,2,4,1,0,0,39,39,0
18,4,9248,12,5,4,10,1,4,1,0,0,56,39,1
13,4,7731,9,4,4,10,3,4,0,0,0,34,31,0
2,4,18759,11,15,4,12,3,4,0,0,0,12,39,0
19,2,905,9,4,4,10,1,4,1,0,0,45,39,0
4,4,4997,15,1,4,6,3,4,1,0,0,23,39,0
14,6,20539,15,1,2,3,0,4,1,0,0,34,39,0
27,4,19778,9,4,0,4,3,4,0,0,0,45,39,1
23,4,11197,2,14,2,8,0,2,1,0,0,34,23,0
28,4,12046,15,1,4,12,1,2,1,0,0,34,39,0
43,4,6414,11,15,2,3,0,4,1,0,0,28,39,0
1,4,9659,1,13,4,8,2,4,1,0,0,17,39,0
11,4,14618,9,4,2,10,0,4,1,0,0,34,39,0
19,4,20098,15,1,0,1,4,2,0,0,0,34,39,0
19,4,13530,9,4,5,10,1,4,1,0,0,34,0,0
19,2,17477,9,4,0,1,4,4,0,0,0,28,16,0
14,4,14588,11,15,5,8,4,2,0,0,0,34,39,0
16,4,8250,11,15,2,7,0,4,1,0,0,34,39,0
2,7,17392,11,15,4,13,3,4,0,0,0,34,39,0
5,4,10177,15,1,4,12,3,4,0,0,0,6,39,0
17,4,10414,9,4,2,4,0,4,1,0,0,39,39,1
16,4,6924,11,15,4,8,1,4,1,0,0,34,39,0
33,2,19016,11,15,2,4,0,4,1,0,0,36,39,1
26,4,6448,9,4,4,10,1,4,1,0,0,34,0,1
27,4,962,11,15,2,12,5,4,0,0,0,34,39,0
3,4,14735,15,1,4,8,1,4,0,0,0,12,39,0
14,4,10795,11,15,2,8,0,4,1,0,0,34,26,0
6,4,16689,15,1,4,8,1,4,0,0,0,16,39,0
38,4,5873,15,1,0,1,1,1,0,0,0,34,39,0
8,4,15953,8,2,4,8,3,4,0,0,0,6,39,0
28,0,19078,15,1,2,0,5,2,0,0,0,34,39,0
19,4,2562,15,1,4,12,1,2,0,0,0,29,39,0
26,7,12999,9,4,2,10,0,4,1,0,0,45,39,0
25,4,13911,9,4,2,13,0,4,1,0,0,34,39,1
2,4,8060,15,1,4,8,2,4,0,0,0,17,39,0
38,6,8986,11,15,2,14,0,4,1,0,0,67,39,0
9,4,1068,8,2,4,13,3,4,1,0,0,34,39,0
0,4,15411,2,14,4,6,3,4,1,0,0,12,39,0
25,2,2206,9,4,2,10,5,4,0,0,0,34,39,1
15,4,13320,15,1,4,1,3,2,0,0,0,34,39,0
12,4,13282,1,13,4,3,3,2,1,0,0,34,14,0
29,7,8139,9,4,2,10,0,4,1,0,0,30,39,0
5,4,10818,9,4,4,10,4,4,1,0,0,12,39,0
41,6,20905,0,12,2,3,0,4,1,0,0,34,39,0
6,4,3519,11,15,4,14,4,4,1,0,0,45,39,0
22,4,18811,11,15,4,6,1,4,1,0,0,34,39,0
10,4,15439,8,2,4,3,3,4,1,0,0,31,39,0
37,4,14190,11,15,2,14,0,4,1,0,0,34,39,1
16,2,1729,9,4,4,10,1,4,0,0,0,39,39,0
29,1,5299,11,15,2,1,5,4,0,0,0,34,39,1
20,4,272,11,15,4,5,1,2,1,0,0,34,39,0
19,4,106,11,15,4,8,1,4,0,0,0,9,39,0
42,2,18165,11,15,2,1,5,4,0,0,0,31,39,1
17,2,1677,11,15,0,11,4,4,1,0,0,34,32,0
36,5,2348,10,7,2,4,0,4,1,0,0,66,39,1
34,4,17559,9,4,4,12,1,4,1,0,0,50,39,1
15,4,14072,0,12,5,8,4,4,0,0,0,36,39,0
14,7,14818,15,1,3,8,2,4,1,0,0,34,39,0
5,4,4016,15,1,2,12,5,4,0,0,0,23,11,0
30,6,508,9,4,0,12,1,4,0,0,0,45,39,0
15,4,7619,11,15,4,7,1,4,1,0,0,34,39,0
9,4,5683,15,1,4,5,1,4,0,0,0,31,39,0
20,4,15778,4,9,5,5,1,4,1,0,0,25,13,0
14,4,12155,11,15,0,3,4,4,1,0,0,50,39,0
20,4,13929,8,2,2,13,5,4,0,0,0,16,39,1
38,4,1383,11,15,4,12,1,4,1,0,0,31,39,0
6,2,14026,8,2,0,13,1,4,1,0,0,51,39,0
19,4,19128,15,1,0,1,4,4,0,0,0,34,39,0
17,4,20251,12,5,2,10,0,4,1,0,0,34,0,0
26,4,11047,9,4,2,12,0,4,1,0,0,45,39,1
37,4,13866,15,1,4,13,1,4,1,0,0,34,39,0
26,7,3657,15,1,2,3,0,4,1,0,0,34,0,0
23,4,2523,8,2,2,4,0,4,1,0,0,45,39,1
24,6,18929,15,1,2,4,0,4,1,0,0,56,39,0
23,4,11735,9,4,4,12,1,3,0,0,0,50,39,1
25,4,5529,15,1,0,1,1,2,0,0,0,31,39,0
1,4,11336,2,14,4,7,3,4,1,0,0,23,39,0
42,0,8015,11,15,2,0,0,4,1,0,0,7,39,0
31,4,158,8,2,2,13,0,4,1,0,0,45,39,1
24,5,15593,9,4,2,13,0,4,1,0,0,34,39,0
1,0,8457,15,1,4,0,3,4,1,0,0,26,39,0
43,4,15356,11,15,2,14,0,4,1,0,0,56,39,1
5,4,4857,15,1,4,8,2,2,1,0,0,12,39,0
44,4,2391,11,15,2,7,0,4,1,0,0,34,39,0
8,4,15403,11,15,4,7,1,2,1,0,0,34,39,0
29,4,21068,12,5,4,13,1,4,1,0,0,28,39,1
26,4,4237,7,3,0,3,1,4,1,0,0,34,39,0
51,6,15360,1,13,4,5,4,4,1,0,0,12,39,0
14,4,19100,11,15,0,1,4,4,0,0,0,31,39,0
0,4,8218,1,13,4,12,3,4,0,0,0,12,39,0
33,0,11752,12,5,3,0,2,4,1,0,0,34,39,0
47,4,13457,9,4,2,10,0,4,1,0,0,34,39,1
3,4,3050,11,15,4,14,3,4,1,0,0,23,39,0
13,4,7964,11,15,5,8,3,4,0,0,0,29,39,0
5,0,10584,15,1,4,0,3,2,1,0,0,34,39,0
26,4,21231,15,1,0,4,1,4,1,0,0,39,39,0
5,4,2950,15,1,4,1,3,4,1,0,0,34,39,0
0,4,15742,0,12,4,5,3,4,1,0,0,12,39,0
30,6,21185,11,15,2,8,5,4,0,0,0,70,22,0
24,4,12667,8,2,4,10,1,4,0,0,0,56,39,0
39,4,7373,15,1,2,3,0,4,1,0,0,45,39,1
47,4,5557,11,15,2,14,0,4,1,0,0,39,39,0
30,4,7928,11,15,2,14,0,4,1,0,0,45,39,1
31,4,5282,8,2,4,1,4,4,1,0,0,34,39,0
14,4,5746,12,5,4,10,1,4,0,0,0,40,39,0
12,4,4227,8,2,4,13,3,4,1,0,0,34,39,0
13,4,2414,11,15,6,1,1,4,0,0,0,34,39,0
45,4,6006,11,15,6,8,1,4,0,0,0,34,39,0
22,4,20005,11,15,5,7,4,4,0,0,0,16,39,0
26,4,11451,15,1,4,1,1,4,1,0,0,17,39,0
7,5,5136,9,4,4,12,3,4,1,0,0,34,39,0
25,0,12854,1,13,2,0,0,4,1,0,0,6,39,0
9,4,13921,15,1,4,6,3,4,1,0,0,34,39,0
56,6,6382,11,15,2,4,0,4,1,0,0,34,39,0
55,0,14328,1,13,6,0,1,4,0,0,0,16,39,0
38,4,430,11,15,2,7,0,4,1,0,0,34,39,0
8,4,18967,11,15,0,1,1,4,1,0,0,34,39,0
24,4,6706,9,4,0,10,1,4,0,0,0,45,39,1
7,4,15577,9,4,4,4,1,4,1,0,0,45,39,0
46,4,20838,11,15,6,5,1,4,1,0,0,55,39,0
0,4,8676,1,13,4,12,3,4,1,0,0,12,39,0
18,4,2805,15,1,2,3,0,4,1,0,0,45,39,0
34,4,3652,15,1,2,10,0,4,1,0,0,34,39,1
45,2,14405,9,4,6,10,1,4,0,0,0,42,39,0
26,4,230,15,1,0,10,1,4,1,0,0,34,39,0
23,2,15956,11,15,0,8,1,4,0,0,0,45,39,0
20,4,20856,9,4,2,4,0,4,1,0,0,39,39,1
22,4,3011,9,4,2,3,0,4,1,0,0,34,39,0
14,4,1638,11,15,4,3,3,4,1,0,0,9,39,0
44,4,21629,12,5,6,10,1,4,0,0,0,34,39,1
9,4,21077,8,2,0,1,1,4,0,0,0,50,39,0
29,6,6384,11,15,2,12,0,4,1,0,0,45,39,0
9,4,21385,9,4,4,10,1,4,0,0,0,34,39,0
31,7,15800,10,7,0,10,3,4,1,0,0,45,39,1
17,4,967,11,15,4,14,3,4,1,0,0,34,39,0
17,2,5229,11,15,4,1,3,4,0,0,0,34,39,0
42,4,3287,11,15,2,8,0,4,1,0,0,34,39,1
17,4,7650,9,4,4,10,3,4,0,0,0,34,39,0
32,4,17528,9,4,4,4,1,4,0,0,0,51,39,1
1,4,10313,1,13,4,1,3,4,0,0,0,12,39,0
26,4,7962,11,15,2,5,0,4,1,0,0,34,26,0
31,4,14173,1,13,2,4,0,4,1,0,0,45,39,0
11,5,3328,15,1,2,4,0,4,1,0,0,66,39,0
16,4,20575,11,15,2,7,0,4,1,0,0,34,39,0
7,4,15118,15,1,4,12,1,4,0,0,0,6,39,0
4,4,19754,0,12,4,6,1,4,1,0,0,34,39,0
0,4,17123,1,13,4,12,3,4,1,0,0,20,39,0
22,4,6243,15,1,2,5,0,4,1,0,0,45,39,1
12,6,13274,9,4,5,10,3,4,1,0,0,34,39,0
27,4,18810,9,4,2,4,0,4,1,0,0,34,39,1
7,4,1825,15,1,4,14,3,4,1,0,0,45,39,0
38,4,14044,4,9,0,8,4,2,1,0,0,17,39,0
24,4,8295,9,4,2,4,0,4,1,0,0,56,39,1
6,4,4123,11,15,4,6,4,2,0,0,0,65,39,0
21,4,18041,8,2,0,1,4,4,0,0,0,34,39,0
22,4,1513,11,15,2,14,0,4,1,0,0,34,39,1
2,4,17341,11,15,4,1,1,4,0,0,0,23,39,0
32,4,20191,6,11,0,7,1,4,0,0,0,34,39,0
15,4,13458,9,4,2,1,2,4,1,0,0,34,30,1
10,4,21366,11,15,2,3,0,4,1,0,0,66,39,0
21,4,21297,9,4,2,12,0,4,1,0,0,45,39,1
16,4,12893,15,1,2,3,5,4,0,0,0,56,39,0
46,0,3875,15,1,2,0,0,4,1,0,0,6,39,0
6,4,9470,9,4,4,4,3,4,1,0,0,20,39,0
16,5,4328,15,1,2,3,0,4,1,0,0,56,0,0
37,6,17949,11,15,2,12,0,2,1,0,0,34,39,0
31,0,3472,15,1,0,0,4,2,0,0,0,23,39,0
18,6,17224,9,4,4,4,1,4,1,0,0,34,39,0
11,4,5021,8,2,2,1,5,1,0,0,0,34,19,0
25,6,6375,14,6,2,5,0,4,1,0,0,61,39,1
23,4,5590,12,5,2,10,0,4,1,0,0,34,39,0
30,4,16321,15,1,0,12,3,4,1,0,0,50,39,0
5,4,11025,9,4,4,4,3,4,0,0,0,45,39,0
13,4,20900,9,4,2,4,0,4,1,0,0,39,39,1
11,4,758,11,15,2,13,0,4,1,0,0,34,39,0
46,2,14301,5,10,2,8,0,4,1,0,0,50,39,0
34,6,6198,6,11,2,3,0,4,1,0,0,12,39,0
5,4,21626,11,15,4,6,3,4,0,0,0,34,39,0
10,0,21040,7,3,2,0,3,0,1,0,0,34,39,0
18,4,4067,11,15,4,12,1,4,1,0,0,39,39,0
29,4,5725,11,15,0,7,1,4,0,0,0,31,39,0
20,4,9917,15,1,0,7,1,4,1,0,0,47,39,0
7,4,9155,9,4,4,10,3,2,1,0,0,6,39,0
20,6,5424,11,15,0,6,3,4,1,0,0,1,39,0
36,4,20037,15,1,2,13,0,4,1,0,0,34,39,0
10,4,21191,11,15,4,12,1,4,1,0,0,23,39,0
21,4,13861,15,1,0,3,1,4,1,0,0,38,39,0
36,6,15178,0,12,2,5,0,4,1,0,0,56,39,0
17,4,6195,15,1,4,3,1,4,1,0,0,34,39,0
6,4,19301,11,15,4,12,3,2,1,0,0,34,39,0
26,4,4568,12,5,2,10,5,1,0,0,0,45,35,0
50,5,20396,11,15,2,4,0,1,1,0,0,34,39,1
64,6,2851,11,15,2,4,0,4,1,0,0,23,39,0
4,4,7381,15,1,4,8,3,4,1,0,0,12,39,0
6,4,12836,15,1,4,12,1,4,1,0,0,17,39,0
8,4,21496,15,1,4,14,4,4,1,0,0,34,39,0
25,4,13644,4,9,2,7,5,4,0,0,0,31,26,0
21,4,21423,15,1,2,1,5,2,0,0,0,34,39,0
47,0,14697,11,15,2,0,0,4,1,0,0,44,39,0
15,4,13048,11,15,2,7,0,4,1,0,0,34,39,0
20,4,10202,11,15,2,7,0,4,1,0,0,34,39,0
34,4,2996,12,5,2,4,0,4,1,0,0,56,39,1
5,4,21120,15,1,4,12,1,4,0,0,0,36,39,0
16,4,17257,3,8,3,9,1,4,0,0,0,34,13,0
25,4,4823,11,15,0,7,1,4,1,0,0,50,39,0
2,0,19146,15,1,4,0,3,4,0,0,0,1,39,0
34,2,12007,13,0,2,8,0,4,1,0,0,34,39,0
6,4,17318,11,15,2,1,5,4,0,0,0,34,26,0
20,4,6324,11,15,2,3,0,4,1,0,0,93,39,1
30,4,10520,12,5,4,10,1,4,0,0,0,17,39,0
16,4,3407,11,15,2,3,0,4,1,0,0,23,39,0
14,4,967,9,4,4,12,1,4,1,0,0,34,39,1
14,4,20478,7,3,0,8,4,0,0,0,0,34,39,0
18,4,18669,11,15,2,7,0,2,1,0,0,34,39,0
21,5,8486,11,15,2,4,0,4,1,0,0,34,39,1
1,4,14490,11,15,4,8,1,4,0,0,0,39,39,0
3,4,12000,11,15,2,7,0,4,1,0,0,34,39,0
37,2,5216,15,1,0,4,4,2,0,0,0,28,39,0
23,4,7172,15,1,0,1,4,4,0,0,0,34,39,0
26,4,12503,15,1,0,3,4,4,1,0,0,28,39,0
27,6,15706,15,1,0,5,4,4,1,0,0,34,39,0
27,7,6043,11,15,2,10,5,4,0,0,0,34,39,1
26,4,11062,12,5,2,4,0,4,1,0,0,37,39,1
34,4,13396,5,10,6,8,4,2,0,0,0,34,39,0
1,4,6420,11,15,4,8,3,4,0,0,0,12,39,0
34,4,2698,15,1,2,4,0,4,1,0,0,34,39,0
24,4,11875,0,12,2,3,0,4,1,0,0,23,0,0
27,5,17796,15,1,2,12,0,4,1,0,0,66,39,1
16,2,14723,0,12,0,14,1,4,1,0,0,34,39,0
16,6,1994,9,4,2,4,0,4,1,0,0,34,39,1
25,4,6255,7,3,2,4,0,4,1,0,0,34,39,1
8,4,3904,15,1,2,10,0,4,1,0,0,39,39,0
15,4,5500,11,15,0,7,1,4,0,0,0,31,39,0
15,4,14288,9,4,2,3,0,4,1,0,0,66,26,0
19,4,19190,0,12,0,4,4,4,0,0,0,34,39,0
11,4,19497,11,15,2,14,0,4,1,0,0,34,39,0
3,4,15653,11,15,4,8,3,4,0,0,0,12,39,0
18,5,17131,15,1,2,12,0,4,1,0,0,56,39,1
38,6,7744,11,15,2,3,0,4,1,0,0,12,39,0
31,4,5089,9,4,2,4,0,1,1,0,0,34,19,1
19,0,21275,8,2,6,0,1,4,0,0,0,12,39,0
17,4,9105,11,15,2,3,0,4,1,0,0,28,39,1
11,4,4788,9,4,4,13,1,4,0,0,0,28,39,0
20,4,8903,11,15,2,3,0,4,1,0,0,34,39,0
27,4,15593,11,15,4,14,4,4,1,0,0,66,39,0
8,4,6487,15,1,4,12,1,4,0,0,0,34,39,0
23,7,7637,12,5,2,10,0,4,1,0,0,28,39,1
17,4,4652,11,15,0,6,3,4,1,0,0,34,39,0
32,4,1970,11,15,4,1,1,4,0,0,0,38,39,0
5,4,14125,7,3,4,1,1,4,0,0,0,34,39,0
6,0,7176,11,15,4,0,4,2,0,0,0,34,39,0
43,6,4232,11,15,4,5,4,4,1,0,0,36,39,0
28,2,15464,11,15,6,11,1,4,1,0,0,34,39,1
46,4,12691,8,2,0,8,1,4,0,0,0,12,39,0
24,4,16604,11,15,4,3,3,2,0,0,0,28,39,0
30,4,16067,11,15,0,1,4,4,0,0,0,34,39,0
27,4,2234,11,15,0,3,4,4,1,0,0,34,39,0
24,4,8295,8,2,2,7,0,4,1,0,0,34,39,0
33,6,2089,11,15,2,3,0,4,1,0,0,23,39,0
30,4,8106,11,15,2,1,0,4,1,0,0,45,39,1
18,4,14368,11,15,4,4,1,4,1,0,0,39,39,0
39,4,1067,11,15,2,4,0,4,1,0,0,50,39,1
28,4,20985,12,5,0,10,1,4,1,0,0,39,39,0
31,1,15902,9,4,0,4,4,4,1,0,0,53,39,1
3,4,3759,15,1,4,8,3,4,1,0,0,34,39,0
21,7,16392,11,15,2,10,5,4,0,0,0,34,39,1
6,2,1272,9,4,4,10,3,4,0,0,0,56,39,0
14,4,4873,11,15,4,8,3,4,1,0,0,7,39,0
41,4,16811,9,4,2,1,0,4,1,0,0,34,39,0
49,4,13518,11,15,5,7,1,2,1,0,0,34,39,0
22,5,6726,11,15,2,4,0,4,1,0,0,34,39,1
9,4,759,15,1,2,12,0,4,1,0,0,45,11,0
34,4,10623,11,15,0,7,1,4,0,0,0,34,39,0
17,4,2092,8,2,4,14,3,4,1,0,0,34,39,0
25,4,1590,15,1,2,10,0,4,1,0,0,38,39,1
21,4,5880,12,5,2,10,0,4,1,0,0,17,39,0
31,4,604,5,10,2,6,0,4,1,0,0,34,39,0
16,4,13432,8,2,2,13,5,4,0,0,0,34,39,1
34,4,8001,11,15,6,8,4,4,0,0,0,25,39,0
5,4,1913,11,15,0,3,1,4,1,0,0,34,39,0
2,0,1454,11,15,4,0,3,4,1,0,0,23,39,0
24,4,8703,15,1,4,3,1,4,1,0,0,45,24,0
31,2,1956,12,5,2,10,0,4,1,0,0,28,39,1
25,4,9768,11,15,5,12,1,4,0,0,0,23,39,0
17,4,15905,15,1,2,8,0,4,1,0,0,34,39,0
6,4,2401,11,15,4,7,4,2,0,0,0,34,39,0
39,4,5490,11,15,2,8,0,4,1,0,0,45,41,0
13,4,9059,9,4,4,10,1,2,1,0,0,39,0,0
28,4,17121,11,15,2,4,0,4,1,0,0,50,39,1
31,4,9639,0,12,2,1,5,4,0,0,0,34,39,0
31,5,3023,12,5,3,12,1,1,1,0,0,45,19,0
14,4,21179,8,2,4,1,1,4,0,0,0,34,39,0
10,4,17621,15,1,4,12,1,4,1,0,0,34,39,0
15,4,9519,11,15,4,8,1,2,0,0,0,34,39,0
59,0,18301,5,10,6,0,1,4,1,0,0,11,39,0
20,4,2022,11,15,4,8,1,4,1,0,0,70,39,0
17,4,14363,11,15,0,9,4,2,0,0,0,23,39,0
17,0,5033,1,13,2,0,5,4,0,0,0,74,39,0
72,4,2914,11,15,4,8,1,4,0,0,0,34,39,0
